taxonID,datasetID,family,genus,specificEpithet,infraspecificEpithet,taxonRank
4166932,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,calathiflora,NA,species
4170181,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,bicolor,NA,species
7787500,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,bicolor,NA,species
4166899,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,latifolia,NA,species
7929258,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,latifolium,NA,species
4166348,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,concava,NA,species
8001750,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,persolutum,NA,species
5682467,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,tetrastigmata,NA,species
8982826,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,paniculata,NA,species
5681702,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,elsieana,NA,species
5682969,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,saturejoides,NA,species
8417056,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,tysonii,krookii,variety
8213350,f382f0ce-323a-4091-bb9f-add557f3a9a2,Ericaceae,Erica,tysonii,tysonii,variety
8621716,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Ericaceae,Erica,saturejoides,NA,species
7327833,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,minutiflora,NA,species
7327834,d9a4eedb-e985-4456-ad46-3df8472e00e8,Ericaceae,Erica,minutiflora,minutiflora,subspecies
5682354,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,nodiflora,NA,species
4164390,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,gnaphalodes,NA,species
5682363,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,minutiflora,nodiflora,subspecies
7650727,f382f0ce-323a-4091-bb9f-add557f3a9a2,Ericaceae,Erica,condensata,condensata,variety
8384463,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,condensata,quadrifida,variety
8005209,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,articulata,NA,species
4172744,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,articulata,NA,species
8044050,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,elimensis,incertus,variety
4170374,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,elimensis,NA,species
4172594,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,eriantha,NA,species
8693772,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Ericaceae,Erica,articulata,NA,species
4170345,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,glaucus,NA,species
4170302,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,scaber,NA,species
11368903,bae5856f-da10-4333-90a0-5a2135361b30,Ericaceae,Erica,articulatus,hirtus,variety
4172724,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,bracteata,NA,species
8643015,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Ericaceae,Erica,eriantha,NA,species
8003945,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,articulatus,fasciculatus,variety
7724528,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,articulatus,hirtus,variety
7643830,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,paleacea,NA,species
4165783,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,scabra,NA,species
4170288,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,similis,NA,species
7328279,19491596-35ae-4a91-9a98-85cf505f1bd3,Ericaceae,Erica,pleiotricha,pleiotricha,variety
8022740,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,eylesii,NA,species
11301387,bae5856f-da10-4333-90a0-5a2135361b30,Ericaceae,Erica,thryptomenioides,NA,species
7516954,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,eylesii,blaeriodes,variety
5681759,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,eylesii,NA,species
5682436,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,thryptomenoides,NA,species
5681694,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,flammea,NA,species
11294202,bae5856f-da10-4333-90a0-5a2135361b30,Ericaceae,Erica,curviflora,NA,species
7655305,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,brachycentrum,NA,species
7848256,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,condensatum,NA,species
8852212,19491596-35ae-4a91-9a98-85cf505f1bd3,Ericaceae,Erica,pleiotricha,blaerioides,variety
7428529,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,articulatum,NA,species
11297561,bae5856f-da10-4333-90a0-5a2135361b30,Ericaceae,Erica,articulatus,NA,species
5682895,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,articulata,NA,species
4170402,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,articulatus,NA,species
4170493,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,articulata,NA,species
4171597,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,articulatus,NA,species
5683513,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,flammea,NA,species
7709727,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,flammeum,NA,species
8328970,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,glaucum,NA,species
5683456,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,pleiotricha,blaeriodes,variety
7648319,f382f0ce-323a-4091-bb9f-add557f3a9a2,Ericaceae,Erica,bruniifolia,bruniifolia,variety
5684652,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,incurva,NA,species
8139667,d9a4eedb-e985-4456-ad46-3df8472e00e8,Ericaceae,Erica,incurva,incurva,variety
7371937,bae5856f-da10-4333-90a0-5a2135361b30,Ericaceae,Erica,incurva,stellata,variety
7575632,bae5856f-da10-4333-90a0-5a2135361b30,Ericaceae,Erica,incurva,barbigera,variety
7374407,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,bruniifolia,stellata,variety
7772713,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,bruniifolia,solandroides,variety
7732156,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,setosum,NA,species
8089900,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,bruniifolia,barbigera,variety
8318212,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,bruniifolia,subglabra,variety
4172709,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,bruniifolia,NA,species
8114651,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,bruniifolium,NA,species
7327707,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,viridimontana,viridimontana,subspecies
5681937,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,viridimontana,nivicola,subspecies
5682221,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,tubulosa,NA,species
12349613,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,rigida,NA,species
5683038,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,rubrosepala,NA,species
5683147,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,adjuvans,NA,species
5683045,bae5856f-da10-4333-90a0-5a2135361b30,Ericaceae,Erica,rubida,NA,species
5682353,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,translucens,NA,species
5683839,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,oblonga,NA,species
5682514,bae5856f-da10-4333-90a0-5a2135361b30,Ericaceae,Erica,calostoma,NA,species
8520811,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Ericaceae,Erica,lycopodiifolia,NA,species
5681789,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,erosa,NA,species
5682652,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,stellifera,NA,species
5683346,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,princeps,NA,species
8629521,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Ericaceae,Erica,templea,NA,species
5682552,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,swainsonia,NA,species
8104579,f382f0ce-323a-4091-bb9f-add557f3a9a2,Ericaceae,Erica,massonii,massonii,variety
5681979,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,cylindrica,NA,species
5683055,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,ambigua,NA,species
5683708,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,swainsoniana,NA,species
7390489,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,culcitiflora,NA,species
8119940,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,perspicua,NA,species
5683783,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,bedfordiana,NA,species
5682679,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,spuria,NA,species
12334208,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,rubrocalyx,tenuiflora,variety
5683041,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,rubrocalyx,NA,species
5682705,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,bibracteata,NA,species
4170523,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,quadrangularis,NA,species
5682572,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,bucciniflora,NA,species
5683199,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,radiata,NA,species
12347586,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,rubida,NA,species
5684181,f382f0ce-323a-4091-bb9f-add557f3a9a2,Ericaceae,Erica,magnifica,NA,species
12320315,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,carinata,NA,species
5682149,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,undulata,NA,species
8320894,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,metuliflora,NA,species
5682469,bae5856f-da10-4333-90a0-5a2135361b30,Ericaceae,Erica,carinata,NA,species
5683108,bae5856f-da10-4333-90a0-5a2135361b30,Ericaceae,Erica,rigida,NA,species
5681882,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,westphalingia,NA,species
5683724,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,patersonioides,NA,species
5683049,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,rubercalyx,NA,species
7376872,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,pallida,NA,species
5684134,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,massonia,NA,species
7801990,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,hybrida,NA,species
5683308,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,pseudovestita,NA,species
5683777,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,calostoma,NA,species
5683628,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,perspicuoides,NA,species
5683025,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,andrewsii,NA,species
8368765,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,massonii,minor,variety
5683026,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,rugosa,NA,species
12275413,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,perspicuoides,glabrescens,variety
5682522,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,templea,NA,species
7609927,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,quadrangularis,NA,species
5684237,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,lycopodiifolia,NA,species
5682528,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,calamiformis,NA,species
5683705,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,templeana,NA,species
5683180,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,acuminata,NA,species
5683792,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,pachycephala,NA,species
5685009,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,stokoei,NA,species
8579299,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Ericaceae,Erica,pachycephala,NA,species
5682619,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,brachycrossa,NA,species
5681765,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,exserta,NA,species
4170515,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,rigida,NA,species
5683373,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,rubida,NA,species
5684357,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,oblonga,NA,species
5684354,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,princeps,NA,species
5683713,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,stellifera,NA,species
5683641,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,ambigua,NA,species
5683414,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,perspicua,NA,species
5683331,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,spuria,NA,species
8142214,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,bucciniflora,NA,species
5683385,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,radiata,NA,species
5684447,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,massonii,NA,species
7905323,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,massonii,NA,species
5683449,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,massonii,NA,species
4166258,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,lasciva,NA,species
8328582,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,lascivum,NA,species
5683746,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,magnifica,NA,species
8428922,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,carinatum,NA,species
5683611,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,carinata,NA,species
4170433,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,undulata,NA,species
5683744,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,metuliflora,NA,species
5683424,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,patersonioides,NA,species
5683479,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,hybrida,NA,species
12385395,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,calostoma,NA,species
5683369,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,rugosa,NA,species
5683454,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,lycopodiifolia,NA,species
5683788,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,acuminata,NA,species
5683642,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,acuminata,NA,species
5683006,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,angustata,NA,species
5683359,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,praeusta,NA,species
5681698,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,flagellaris,NA,species
5682608,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,struthioliflora,NA,species
5683047,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,rubicunda,NA,species
5682482,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,teretiuscula,NA,species
7413331,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,articularis,implexa,variety
7600691,f382f0ce-323a-4091-bb9f-add557f3a9a2,Ericaceae,Erica,articularis,articularis,variety
5681696,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,flagelliformis,NA,species
5682606,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,struthiolifolia,NA,species
5681712,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,filiformis,NA,species
7592795,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,articularis,meyeriana,variety
5683397,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,polygaliflora,NA,species
8702777,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Ericaceae,Erica,struthioliflora,NA,species
12318795,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,bartlingiana,NA,species
5684770,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,hirta,NA,species
5683340,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,speciosa,NA,species
5683480,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,hirta,NA,species
7452642,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,speciosa,hirtella,variety
5683394,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,polytricha,NA,species
5682759,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,speciosa,NA,species
8010006,bae5856f-da10-4333-90a0-5a2135361b30,Ericaceae,Erica,physantha,aristulata,variety
7384926,f382f0ce-323a-4091-bb9f-add557f3a9a2,Ericaceae,Erica,tumida,tumida,variety
5682695,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,splendens,NA,species
8803042,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,tumida,minor,variety
4164406,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,flagellaris,NA,species
8249504,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,pubigerum,NA,species
8204802,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,splendens,NA,species
8054166,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,speciosum,NA,species
4166374,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,articularis,NA,species
8323552,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,articulare,NA,species
7873698,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,teretiusculum,NA,species
8277349,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,speciosa,hirta,variety
4164397,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,flagelliformis,NA,species
5683321,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,triphylla,NA,species
7574606,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,triphyllum,NA,species
7418848,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,angustatum,NA,species
7494518,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,fimbriatum,NA,species
5683316,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,tumida,NA,species
8384474,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,ixantherum,NA,species
7625983,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,polygaliflorum,NA,species
5682810,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,bandonia,NA,species
7327863,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,terminalis,NA,species
8151885,f382f0ce-323a-4091-bb9f-add557f3a9a2,Ericaceae,Erica,curvifolia,curvifolia,variety
5682217,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,comptoniana,NA,species
5683003,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,angusticollis,NA,species
7562526,f382f0ce-323a-4091-bb9f-add557f3a9a2,Ericaceae,Erica,ventricosa,ventricosa,variety
11308131,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Ericaceae,Erica,gnaphalioides,NA,species
11342675,bae5856f-da10-4333-90a0-5a2135361b30,Ericaceae,Erica,gnaphalioides,NA,species
8291300,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,glabra,NA,species
5683368,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,praegnans,NA,species
8117351,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,excelsa,NA,species
7651205,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,ventricosa,meyeriana,variety
7421280,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,venusta,NA,species
11279894,bae5856f-da10-4333-90a0-5a2135361b30,Ericaceae,Erica,meyeraeana,NA,species
5684453,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,glabra,NA,species
5681926,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,densa,NA,species
8564983,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Ericaceae,Erica,coniflora,NA,species
5682174,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,coniflora,NA,species
5681649,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,leeana,NA,species
8453746,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Ericaceae,Erica,absinthoides,NA,species
7787488,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,absinthoides,NA,species
7565576,f382f0ce-323a-4091-bb9f-add557f3a9a2,Ericaceae,Erica,pyramidalis,pyramidalis,variety
5682026,bae5856f-da10-4333-90a0-5a2135361b30,Ericaceae,Erica,vernalis,NA,species
5682499,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,campanulata,NA,species
5683836,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,obpyramidalis,NA,species
5682204,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,turgida,NA,species
8318657,66dd0960-2d7d-46ee-a491-87b9adcfe7b1,Ericaceae,Erica,taxifolia,NA,species
5684569,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,juniperifolia,NA,species
5684372,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,irbyana,NA,species
8011621,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,irbyanum,NA,species
4164205,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,turgida,NA,species
4172821,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,leeana,NA,species
4164234,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,taxifolia,NA,species
5683727,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,praegnans,NA,species
8240380,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,pyramidalis,vernalis,variety
5684380,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,curvifolia,NA,species
7640218,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,curvifolium,NA,species
5683688,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,ventricosa,NA,species
8070480,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,ventricosum,NA,species
5683771,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,comptoniana,NA,species
5683492,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,glabra,NA,species
7769578,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,pumilum,NA,species
7859047,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,curvifolia,zeyheri,variety
5683785,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,bandonia,NA,species
5683569,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,densa,NA,species
5683440,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,obpyramidalis,NA,species
8399173,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,pyramidale,NA,species
7469640,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,taxifolium,NA,species
8406360,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,longipes,NA,species
8569000,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Ericaceae,Erica,longipes,NA,species
4164364,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,loddigesii,NA,species
7746978,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,scariosa,NA,species
5682212,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,turbinata,NA,species
4164250,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,spumosa,NA,species
7884527,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,spumosum,NA,species
7911564,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,longipes,NA,species
5681609,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,parkeri,NA,species
7727718,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,flava,NA,species
5684269,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,longisepala,NA,species
7654504,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,parilis,parviflora,variety
5681723,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,festa,NA,species
8214381,f382f0ce-323a-4091-bb9f-add557f3a9a2,Ericaceae,Erica,parilis,parilis,variety
5681753,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,fallax,NA,species
5681660,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,jumellei,NA,species
8426188,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,filipendula,major,variety
5682160,7ddf754f-d193-4cc9-b351-99906754a03b,Ericaceae,Erica,umbonata,NA,species
